,Unnamed: 0,Latitude,Longitude,Date,Fire Intensity,Brightness,dist
188181,188181,34.1661,-117.9524,2016-06-22,45.6,326.6,29.668298219676043
188182,188182,34.169000000000004,-117.9677,2016-06-22,13.4,306.4,28.545514650178134
188344,188344,34.2011,-117.9493,2016-06-22,100.3,319.3,31.7663542629914
188345,188345,34.1999,-117.9415,2016-06-22,121.8,321.1,32.31347776668315
188353,188353,34.1969,-117.9501,2016-06-22,20.6,331.8,31.462570372685178
188354,188354,34.1985,-117.9385,2016-06-22,86.0,362.0,32.47353328841772
188355,188355,34.1999,-117.9272,2016-06-22,46.1,346.1,33.45399743000607
188356,188356,34.2014,-117.9158,2016-06-22,93.9,364.2,34.45206836829503
188357,188357,34.1686,-117.9607,2016-06-22,26.0,338.5,29.101244878798415
188358,188358,34.1596,-117.9583,2016-06-22,99.3,368.7,28.87223499797668
188600,188600,34.1956,-117.9044,2016-06-23,70.9,318.2,35.078476410365916
188601,188601,34.1933,-117.9589,2016-06-23,67.5,317.7,30.562050949288306
188602,188602,34.1949,-117.9562,2016-06-23,91.8,319.6,30.866568307109308
188603,188603,34.1975,-117.9009,2016-06-23,65.9,316.5,35.461313019815016
190687,190687,34.2853,-118.6633,2016-07-01,9.6,331.9,46.51258177929836
192001,192001,34.3594,-118.6126,2016-07-09,161.9,330.2,48.15757562430493
192002,192002,34.3536,-118.56700000000001,2016-07-09,123.6,325.6,44.81565154237141
192003,192003,34.3594,-118.6161,2016-07-09,132.7,327.7,48.38499015989781
192004,192004,34.3702,-118.5747,2016-07-09,269.9,338.6,46.67017548193158
192005,192005,34.3698,-118.5713,2016-07-09,254.4,337.2,46.43294108944035
192048,192048,34.3515,-118.5503,2016-07-09,116.3,328.9,43.63294995537657
192049,192049,34.3492,-118.6013,2016-07-09,146.3,332.4,46.621536052841265
192050,192050,34.3619,-118.5907,2016-07-09,396.3,350.4,46.96310218666694
192051,192051,34.3645,-118.5408,2016-07-09,48.9,321.1,44.19899323043627
192052,192052,34.3664,-118.5989,2016-07-09,209.6,337.8,47.84280850345884
192061,192061,34.3647,-118.5684,2016-07-10,11.4,306.1,45.829128019577745
192444,192444,34.172,-118.845,2016-07-11,27.8,331.9,56.95545787055914
192445,192445,34.169200000000004,-118.8512,2016-07-11,24.2,329.8,57.440273103779035
196040,196040,33.9984,-117.6424,2016-07-17,5.9,302.4,55.75357743441398
196041,196041,33.9964,-117.6544,2016-07-17,7.6,305.0,54.67930714859036
198158,198158,34.4363,-118.3305,2016-07-23,45.9,306.3,43.46244228148726
198159,198159,34.4226,-118.3692,2016-07-23,135.9,320.3,42.78528360989717
198160,198160,34.3411,-118.333,2016-07-23,157.3,323.9,33.167882706775664
198161,198161,34.3288,-118.3803,2016-07-23,66.9,313.3,33.234215266412455
198162,198162,34.3579,-118.3385,2016-07-23,1746.0,392.3,35.1034398728174
198163,198163,34.3456,-118.3857,2016-07-23,249.8,333.6,35.15237187511705
198164,198164,34.3755,-118.3404,2016-07-23,777.2,363.0,37.04426698878845
198165,198165,34.3626,-118.3907,2016-07-23,186.7,327.8,37.07932499980105
198166,198166,34.4054,-118.352,2016-07-23,917.9,368.6,40.52919442289889
198167,198167,34.3438,-118.3808,2016-07-23,379.0,343.0,34.80072322726519
198168,198168,34.3559,-118.3325,2016-07-23,1576.9,388.2,34.75416558452096
198169,198169,34.327,-118.3753,2016-07-23,54.9,311.2,32.876814356293146
198170,198170,34.3609,-118.3847,2016-07-23,215.2,330.5,36.704722232388065
198171,198171,34.4241,-118.3775,2016-07-23,107.1,316.5,43.157290449313805
198172,198172,34.4017,-118.2943,2016-07-23,81.1,313.1,39.152358217617696
198173,198173,34.4036,-118.3015,2016-07-23,109.5,317.3,39.44595887540689
198174,198174,34.3929,-118.4023,2016-07-23,312.8,338.1,40.60635981652427
198175,198175,34.3704,-118.2897,2016-07-23,89.0,314.2,35.64535572982943
198176,198176,34.3879,-118.2921,2016-07-23,59.7,308.8,37.60426736760031
198177,198177,34.3394,-118.3262,2016-07-23,79.9,314.1,32.834507804138376
198178,198178,34.376999999999995,-118.3929,2016-07-23,754.4,362.3,38.64613758392353
198179,198179,34.3902,-118.3404,2016-07-23,2570.5,408.5,38.633329882091715
198180,198180,34.3918,-118.3475,2016-07-23,2815.0,412.5,38.96135898037104
198181,198181,34.3783,-118.4002,2016-07-23,480.5,349.1,39.02396277771945
198182,198182,34.3684,-118.28299999999999,2016-07-23,38.8,305.4,35.35616621372167
198183,198183,34.3735,-118.3348,2016-07-23,686.1,359.3,36.70737853295623
198184,198184,34.4071,-118.3586,2016-07-23,473.7,348.3,40.8652085365603
198185,198185,34.3944,-118.4087,2016-07-23,118.3,319.6,40.97638272546251
198237,198237,34.3533,-118.3858,2016-07-23,484.4,350.0,35.952038496545875
198238,198238,34.34,-118.3439,2016-07-23,1548.0,387.5,33.312815668636006
198239,198239,34.3379,-118.3903,2016-07-23,70.9,314.7,34.522075359525836
198241,198241,34.3573,-118.3468,2016-07-23,2153.1,400.8,35.23659720358199
198242,198242,34.3552,-118.3946,2016-07-23,269.3,336.0,36.44949115579914
198243,198243,34.3746,-118.3512,2016-07-23,4948.3,439.6,37.19875379166105
198244,198244,34.3727,-118.3926,2016-07-23,753.7,362.9,38.18961951433875
198245,198245,34.391999999999996,-118.3522,2016-07-23,5210.9,442.2,39.091030190064984
198246,198246,34.3901,-118.3931,2016-07-23,2182.5,401.6,40.01757497506408
198247,198247,34.4096,-118.3493,2016-07-23,666.5,357.9,40.92250203703205
198248,198248,34.4076,-118.3918,2016-07-23,330.6,339.3,41.81152262472324
198249,198249,34.3758,-118.3557,2016-07-23,4153.0,430.7,37.439197158568895
198250,198250,34.3741,-118.3968,2016-07-23,354.6,341.9,38.47469627930227
198251,198251,34.3932,-118.3563,2016-07-23,5702.4,447.0,39.317713062603794
198252,198252,34.3916,-118.3969,2016-07-23,1578.1,388.4,40.29514810596925
198253,198253,34.4108,-118.3537,2016-07-23,622.9,355.8,41.149756301271026
198254,198254,34.3437,-118.2582,2016-07-23,56.1,310.0,32.450925994228655
198255,198255,34.409,-118.3959,2016-07-23,181.1,326.2,42.08264322662227
198261,198261,34.3787,-118.2596,2016-07-23,44.2,306.8,36.345975275949435
198262,198262,34.3612,-118.2585,2016-07-23,57.7,309.2,34.39697165217694
198264,198264,34.3384,-118.3357,2016-07-23,1658.3,390.1,32.939989663148665
198265,198265,34.336,-118.3837,2016-07-23,124.0,321.2,34.093689334278366
198266,198266,34.3231,-118.2885,2016-07-23,64.9,311.4,30.41279662342378
198267,198267,34.3246,-118.2951,2016-07-23,84.8,314.7,30.66586819990413
198270,198270,34.3556,-118.3399,2016-07-23,2472.1,406.7,34.88816441833105
198271,198271,34.3403,-118.2948,2016-07-23,959.7,369.5,32.38832260180573
198272,198272,34.3578,-118.2963,2016-07-23,699.7,359.4,34.33450032221768
198273,198273,34.3418,-118.3022,2016-07-23,1201.9,377.4,32.65866765469019
198275,198275,34.3593,-118.302,2016-07-23,771.6,362.2,34.57711927229968
198276,198276,34.3767,-118.3051,2016-07-23,653.5,356.9,36.533241338914685
198279,198279,34.3941,-118.3079,2016-07-23,175.2,325.1,38.4851204139445
198280,198280,34.3776,-118.3105,2016-07-23,744.8,361.2,36.711997704464785
198281,198281,34.3951,-118.3124,2016-07-23,298.5,336.1,38.66051031387721
198335,198335,34.333,-118.3247,2016-07-23,97.7,342.5,32.11009726921654
198336,198336,34.4078,-118.3196,2016-07-23,66.8,331.9,40.1644870803674
198339,198339,34.330999999999996,-118.3048,2016-07-23,71.4,334.8,31.51627888835246
198342,198342,34.4213,-118.3381,2016-07-23,13.6,307.0,41.96260536876471
198343,198343,34.3994,-118.3252,2016-07-23,73.6,334.7,39.33964089533869
198344,198344,34.4112,-118.3251,2016-07-23,25.6,316.1,40.627086672375995
198345,198345,34.3974,-118.305,2016-07-23,33.6,319.3,38.80821518859554
198346,198346,34.3874,-118.3236,2016-07-23,34.2,320.3,38.00155799673142
198347,198347,34.3759,-118.3272,2016-07-23,51.2,326.9,36.81514634740874
198348,198348,34.3741,-118.3085,2016-07-23,46.9,324.9,36.2976027960689
198349,198349,34.3412,-118.3353,2016-07-23,606.5,402.7,33.231685414683035
198350,198350,34.343,-118.3544,2016-07-23,224.0,365.4,33.911038928494335
198351,198351,34.3626,-118.3115,2016-07-23,184.6,358.9,35.084526219214894
198352,198352,34.3448,-118.3738,2016-07-23,48.4,326.4,34.67688039387014
198353,198353,34.3527,-118.3316,2016-07-23,208.2,363.0,34.38877828751907
198354,198354,34.3547,-118.3523,2016-07-23,533.2,397.1,35.0988461499086
198355,198355,34.3564,-118.3712,2016-07-23,467.3,391.4,35.811295861122765
198356,198356,34.3645,-118.331,2016-07-23,110.0,344.6,35.65322409129708
198357,198357,34.3662,-118.3495,2016-07-23,141.7,351.1,36.25673366179992
198358,198358,34.3681,-118.3692,2016-07-23,137.2,349.8,36.98526615228827
198359,198359,34.3777,-118.3462,2016-07-23,129.1,348.2,37.412693594433556
198360,198360,34.3797,-118.3669,2016-07-23,164.5,354.8,38.14958116166191
198361,198361,34.3894,-118.3441,2016-07-23,52.4,328.0,38.62668702953809
198362,198362,34.3915,-118.3656,2016-07-23,280.6,371.9,39.37034067453182
198363,198363,34.3935,-118.3866,2016-07-23,11.9,305.1,40.173353024817764
198364,198364,34.3507,-118.3106,2016-07-23,392.5,385.3,33.7676854349766
198365,198365,34.3489,-118.291,2016-07-23,125.5,348.1,33.28752447395096
198366,198366,34.3393,-118.3145,2016-07-23,905.3,420.7,32.59161216406409
198367,198367,34.4013,-118.3447,2016-07-23,29.4,318.3,39.92584726391588
198368,198368,34.4032,-118.3646,2016-07-23,102.9,341.8,40.594037527748895
198369,198369,34.3279,-118.3187,2016-07-23,18.7,314.2,31.43285628706869
198370,198370,34.3375,-118.2952,2016-07-23,210.4,363.5,32.085634405442825
198372,198372,34.4114,-118.3585,2016-07-23,30.6,316.6,41.324996803593024
198531,198531,34.4026,-118.3675,2016-07-23,57.5,353.5,40.60384147133962
198532,198532,34.3953,-118.3807,2016-07-23,38.6,344.0,40.18914837913269
198533,198533,34.3936,-118.3697,2016-07-23,101.3,368.2,39.702686790236235
198534,198534,34.3863,-118.3828,2016-07-23,29.4,338.0,39.302470071149735
198535,198535,34.3845,-118.3717,2016-07-23,89.4,364.5,38.79131630908281
198536,198536,34.3827,-118.3608,2016-07-23,12.9,331.2,38.30676100202107
198537,198537,34.3754,-118.3739,2016-07-23,32.4,341.3,37.891780915937886
198538,198538,34.3737,-118.3629,2016-07-23,42.0,347.5,37.403468306682235
198539,198539,34.3646,-118.3648,2016-07-23,99.4,367.7,36.49010209677151
198540,198540,34.3573,-118.3779,2016-07-23,62.3,354.2,36.11190339411717
198541,198541,34.3555,-118.3668,2016-07-23,21.4,335.0,35.58588088569175
198542,198542,34.3482,-118.3797,2016-07-23,34.3,341.4,35.22111362483029
198543,198543,34.3464,-118.3685,2016-07-23,120.0,373.1,34.67946727384075
198544,198544,34.3446,-118.3574,2016-07-23,65.8,357.3,34.16429243658128
198545,198545,34.3428,-118.3462,2016-07-23,44.2,348.5,33.670811634915786
198546,198546,34.341,-118.3349,2016-07-23,110.8,371.3,33.20085068695576
198547,198547,34.3392,-118.382,2016-07-23,33.4,340.7,34.36520379804431
198548,198548,34.3374,-118.37100000000001,2016-07-23,225.9,395.0,33.81565825163318
198549,198549,34.3355,-118.3595,2016-07-23,123.7,374.3,33.26371103863771
198550,198550,34.3337,-118.348,2016-07-23,30.0,339.9,32.748643826617574
198551,198551,34.3318,-118.3367,2016-07-23,10.6,326.8,32.25544514913128
198554,198554,34.4041,-118.3264,2016-07-23,82.8,362.2,39.873831911371376
198558,198558,34.3282,-118.3145,2016-07-23,424.3,421.5,31.382929087854656
198559,198559,34.3301,-118.3256,2016-07-23,79.9,361.0,31.815966245450117
198560,198560,34.3356,-118.3018,2016-07-23,32.0,340.1,31.97253337561051
198561,198561,34.3374,-118.3129,2016-07-23,31.2,340.7,32.3552951041228
198562,198562,34.3392,-118.324,2016-07-23,77.9,361.0,32.76664053485862
198563,198563,34.3448,-118.3003,2016-07-23,110.0,370.0,32.95975907307351
198564,198564,34.3466,-118.3115,2016-07-23,76.4,360.3,33.33480588452039
198567,198567,34.3556,-118.3091,2016-07-23,23.1,336.5,34.2792077948206
198568,198568,34.3574,-118.3201,2016-07-23,19.3,335.1,34.6672194391143
198569,198569,34.3955,-118.3232,2016-07-23,46.7,349.8,38.878901265034536
198576,198576,34.4023,-118.3153,2016-07-23,19.2,331.9,39.49436087786059
198597,198597,34.3899,-118.3004,2016-07-23,454.8,369.8,37.922581530878105
198598,198598,34.4096,-118.345,2016-07-23,263.2,354.3,40.830469447785774
198599,198599,34.3583,-118.3533,2016-07-23,721.9,384.4,35.508842466563486
198600,198600,34.3653,-118.3222,2016-07-23,103.0,335.2,35.56678449095383
198601,198601,34.3513,-118.384,2016-07-23,1830.8,422.0,35.68472856233728
198602,198602,34.3227,-118.3117,2016-07-23,686.5,382.6,30.731311661712496
198603,198603,34.3297,-118.3466,2016-07-23,210.7,349.3,32.28557805758428
198604,198604,34.3207,-118.3055,2016-07-23,328.2,359.7,30.401715233676782
198605,198605,34.361,-118.3605,2016-07-23,1442.9,411.5,35.989007815660365
198606,198606,34.4069,-118.3369,2016-07-23,189.9,347.3,40.37348885153975
198607,198607,34.3297,-118.4128,2016-07-23,372.4,363.6,34.56564100465752
198608,198608,34.3374,-118.3792,2016-07-23,1745.7,420.0,34.0842912036712
198609,198609,34.3519,-118.315,2016-07-23,220.2,349.9,33.974744686114185
198610,198610,34.3443,-118.3487,2016-07-23,116.7,338.8,33.895814824852835
198611,198611,34.38,-118.3234,2016-07-23,176.7,345.2,37.19076832880156
198612,198612,34.3727,-118.3555,2016-07-23,954.3,395.0,37.10276609544837
198613,198613,34.3153,-118.4099,2016-07-23,80.8,333.7,33.01939217988053
198614,198614,34.3231,-118.3757,2016-07-23,314.0,359.3,32.487747257215894
198615,198615,34.403,-118.3086,2016-07-23,345.6,362.1,39.473273669069805
198616,198616,34.4004,-118.2989,2016-07-23,290.6,357.2,39.06151810515386
198617,198617,34.3654,-118.3883,2016-07-23,1674.1,417.8,37.29009548561813
198618,198618,34.3938,-118.3285,2016-07-23,1708.5,419.4,38.788278175881416
198619,198619,34.3867,-118.3603,2016-07-23,444.6,369.1,38.72110101767905
198620,198620,34.3154,-118.3434,2016-07-23,186.1,346.3,30.679370656027146
198621,198621,34.3136,-118.3378,2016-07-23,186.7,346.4,30.337339640486633
198622,198622,34.3791,-118.3945,2016-07-23,679.7,382.1,38.91673324201895
198623,198623,34.3812,-118.4032,2016-07-23,112.0,337.4,39.42571250822434
198624,198624,34.389,-118.3694,2016-07-23,184.4,347.0,39.205542211704255
198625,198625,34.3962,-118.3379,2016-07-23,690.8,383.3,39.23159837879593
198626,198626,34.3676,-118.397,2016-07-23,776.4,386.8,37.8098584914948
198627,198627,34.3753,-118.3637,2016-07-23,1193.0,403.9,37.59516202744899
198628,198628,34.3372,-118.3137,2016-07-23,131.1,339.3,32.34805851566641
198629,198629,34.383,-118.3301,2016-07-23,817.4,389.3,37.64320124164868
198630,198630,34.3539,-118.3907,2016-07-23,1305.9,407.2,36.18025194741227
198727,198727,34.3989,-118.2826,2016-07-24,12.0,314.2,38.72897327047378
198728,198728,34.3502,-118.2945,2016-07-24,4.9,304.4,33.47431453630273
198729,198729,34.3484,-118.3059,2016-07-24,16.5,318.7,33.43949420632647
198730,198730,34.3591,-118.2972,2016-07-24,6.5,307.4,34.4893731492189
198731,198731,34.3574,-118.3084,2016-07-24,20.8,322.9,34.46514203469514
198732,198732,34.4221,-118.3065,2016-07-24,8.7,310.0,41.54720027098662
198733,198733,34.3664,-118.3107,2016-07-24,10.1,312.1,35.48766860458304
198734,198734,34.4293,-118.3201,2016-07-24,7.2,307.9,42.52899380697918
198735,198735,34.3773,-118.3011,2016-07-24,6.9,308.2,36.54421051842241
198736,198736,34.3755,-118.3125,2016-07-24,11.6,313.8,36.513176823765235
198737,198737,34.3686,-118.417,2016-07-24,8.0,310.2,38.63505911202488
198738,198738,34.3972,-118.2939,2016-07-24,81.9,356.9,38.65102131408427
198739,198739,34.4062,-118.2963,2016-07-24,165.5,380.7,39.67138121058085
198740,198740,34.4044,-118.3077,2016-07-24,13.2,316.9,39.61482272550348
198741,198741,34.4147,-118.2934,2016-07-24,17.8,320.3,40.57901385978507
198742,198742,34.413000000000004,-118.3044,2016-07-24,17.3,320.5,40.518066646256905
198743,198743,34.3467,-118.3767,2016-07-24,5.4,305.6,34.96771599484556
198744,198744,34.3449,-118.38799999999999,2016-07-24,13.2,316.0,35.159464129535856
198745,198745,34.3523,-118.4007,2016-07-24,18.9,322.1,36.370703964194966
198746,198746,34.3613,-118.4032,2016-07-24,10.0,313.8,37.380942104959715
198747,198747,34.3596,-118.4142,2016-07-24,18.5,321.7,37.61767956918033
198826,198826,34.3774,-118.30799999999999,2016-07-24,10.4,306.1,36.652260038594804
198827,198827,34.354,-118.2989,2016-07-24,12.9,309.2,33.95106232949486
198835,198835,34.403,-118.27,2016-07-24,59.7,335.3,39.09431734065674
198836,198836,34.4057,-118.2845,2016-07-24,255.8,380.1,39.49836633766039
198837,198837,34.4084,-118.2992,2016-07-24,12.9,309.1,39.94746202703134
198843,198843,34.3589,-118.302,2016-07-24,13.6,309.1,34.53316843323744
198856,198856,34.3672,-118.4071,2016-07-24,8.2,304.1,38.12520700190375
198858,198858,34.3573,-118.4119,2016-07-24,14.7,310.8,37.297120514985
198859,198859,34.3544,-118.3962,2016-07-24,152.3,362.6,36.423690639517275
198860,198860,34.3515,-118.3803,2016-07-24,8.2,304.3,35.583840462666814
198924,198924,34.4127,-118.3004,2016-07-24,118.0,331.4,40.43594171745826
198925,198925,34.3592,-118.3107,2016-07-24,118.9,331.1,34.69930888427443
198926,198926,34.4116,-118.3085,2016-07-24,182.3,336.5,40.41770865987978
198927,198927,34.3939,-118.3042,2016-07-24,154.2,334.7,38.41237250209719
198928,198928,34.3637,-118.4122,2016-07-24,147.5,333.0,37.957013217626276
198929,198929,34.3577,-118.3159,2016-07-24,110.9,330.6,34.62370820153229
198972,198972,34.3854,-118.2549,2016-07-24,129.7,329.1,37.076093655554956
198974,198974,34.3993,-118.251,2016-07-24,590.1,358.1,38.61371193828224
198983,198983,34.3602,-118.3115,2016-07-24,683.8,362.7,34.82187460637112
198984,198984,34.3662,-118.2639,2016-07-24,511.2,354.4,34.97555952471466
198985,198985,34.4119,-118.287,2016-07-24,1544.1,389.5,40.20703020779733
198986,198986,34.3965,-118.2974,2016-07-24,924.0,371.9,38.61357072354521
198988,198988,34.3775,-118.3081,2016-07-24,564.0,357.6,36.66472161391223
198989,198989,34.3942,-118.3024,2016-07-24,350.3,346.0,38.4217779429221
198990,198990,34.41,-118.2934,2016-07-24,1618.0,391.2,40.05961790786202
198993,198993,34.3585,-118.3193,2016-07-24,390.8,348.2,34.77223801708505
198995,198995,34.3653,-118.4015,2016-07-24,179.1,333.6,37.72998820554521
198999,198999,34.3757,-118.3157,2016-07-24,496.3,354.3,36.58721583704396
199000,199000,34.3499,-118.2715,2016-07-24,612.7,359.0,33.21173529764434
199001,199001,34.4006,-118.2435,2016-07-24,355.6,345.9,38.75247826228451
199002,199002,34.3646,-118.2713,2016-07-24,647.6,360.6,34.84082453473658
199003,199003,34.3634,-118.4106,2016-07-24,244.2,339.0,37.86665581362961
199006,199006,34.3483,-118.279,2016-07-24,660.8,360.9,33.0948670010174
199007,199007,34.3498,-118.4114,2016-07-24,153.6,330.8,36.520546619779466
199029,199029,34.3966,-118.3033,2016-07-24,91.1,368.1,38.69772610830711
199030,199030,34.3994,-118.2814,2016-07-24,341.6,413.7,38.774325579492164
199031,199031,34.4419,-118.3111,2016-07-24,67.0,360.5,43.787008367310456
199032,199032,34.4434,-118.3,2016-07-24,61.5,356.6,43.81992780538646
199033,199033,34.4449,-118.2889,2016-07-24,21.9,335.9,43.87720627218097
199034,199034,34.4313,-118.3209,2016-07-24,583.8,439.3,42.76054947954703
199035,199035,34.4328,-118.3096,2016-07-24,1720.7,502.2,42.765533438791664
199036,199036,34.4086,-118.2826,2016-07-24,1655.0,499.3,39.80339576285193
199037,199037,34.4071,-118.2939,2016-07-24,1300.4,483.8,39.74449862824662
199038,199038,34.4056,-118.305,2016-07-24,46.5,353.8,39.71080639344054
199039,199039,34.4343,-118.2984,2016-07-24,1156.4,476.4,42.79748581728581
199040,199040,34.4358,-118.2872,2016-07-24,56.3,353.3,42.8548229059232
199041,199041,34.4208,-118.3303,2016-07-24,13.0,337.6,41.7655271927201
199042,199042,34.4009,-118.2702,2016-07-24,1117.5,474.2,38.86233586843686
199043,199043,34.3904,-118.2798,2016-07-24,20.5,338.9,37.76416814104657
199044,199044,34.3918,-118.2687,2016-07-24,116.2,374.3,37.84356594452074
199045,199045,34.3686,-118.3148,2016-07-24,18.4,338.7,35.79564824126095
199046,199046,34.3701,-118.3038,2016-07-24,44.0,351.1,35.789498398140786
199047,199047,34.3715,-118.2928,2016-07-24,123.7,376.0,35.80169561051677
199048,199048,34.373000000000005,-118.2817,2016-07-24,21.8,337.1,35.85331526823378
199049,199049,34.4223,-118.3195,2016-07-24,687.2,447.7,41.75208201074319
199050,199050,34.4237,-118.3083,2016-07-24,1779.3,504.5,41.74667050768327
199051,199051,34.4252,-118.2969,2016-07-24,1497.4,492.8,41.776134592446596
199052,199052,34.4267,-118.2856,2016-07-24,67.1,358.6,41.833370539222955
199053,199053,34.394800000000004,-118.24600000000001,2016-07-24,28.0,342.8,38.107927957042826
199054,199054,34.3933,-118.2574,2016-07-24,222.0,396.4,37.96141261888933
199055,199055,34.4039,-118.2476,2016-07-24,206.6,393.5,39.121176499948525
199056,199056,34.4024,-118.2589,2016-07-24,818.9,456.3,38.97776217154961
199057,199057,34.4115,-118.2602,2016-07-24,32.7,344.6,39.99367357294285
199058,199058,34.4191,-118.2729,2016-07-24,33.0,343.6,40.89846562522273
199059,199059,34.4177,-118.28399999999999,2016-07-24,116.9,374.2,40.82306090444577
199060,199060,34.4162,-118.2953,2016-07-24,882.1,460.8,40.76476484123079
199061,199061,34.3611,-118.3019,2016-07-24,96.0,369.1,34.77349763406452
199062,199062,34.3625,-118.2909,2016-07-24,228.2,397.1,34.78663850081681
199063,199063,34.364000000000004,-118.2799,2016-07-24,186.5,389.2,34.84095604140515
199064,199064,34.3654,-118.2691,2016-07-24,50.2,351.3,34.91544592225655
199065,199065,34.3505,-118.3117,2016-07-24,27.5,344.6,33.76441553480056
199066,199066,34.352,-118.3006,2016-07-24,102.9,371.7,33.755028093232035
199067,199067,34.3534,-118.2896,2016-07-24,187.9,390.2,33.76746588542047
199068,199068,34.3549,-118.2785,2016-07-24,19.2,335.6,33.82112085691107
199069,199069,34.4147,-118.3066,2016-07-24,496.8,431.3,40.733590670612514
199070,199070,34.4132,-118.3176,2016-07-24,26.1,345.4,40.72498935595947
199071,199071,34.398,-118.2925,2016-07-24,135.7,379.6,38.724233333602065
199072,199072,34.41,-118.2715,2016-07-24,220.4,395.7,39.880062850471475
199073,199073,34.4404,-118.3222,2016-07-24,15.3,337.8,43.778504184134434
199074,199074,34.4121,-118.3961,2016-07-24,41.1,350.1,42.41396838734923
199075,199075,34.4136,-118.3852,2016-07-24,53.7,356.2,42.25205779488941
199076,199076,34.3702,-118.4336,2016-07-24,34.3,345.7,39.44912266272583
199077,199077,34.3716,-118.4225,2016-07-24,149.4,382.7,39.14897219907085
199078,199078,34.3731,-118.4114,2016-07-24,42.6,350.5,38.884173317560865
199079,199079,34.3629,-118.4269,2016-07-24,821.2,457.0,38.4490015977315
199080,199080,34.3644,-118.4158,2016-07-24,257.0,402.4,38.164244907586344
199081,199081,34.3553,-118.4145,2016-07-24,28.8,342.8,37.19529972529705
199082,199082,34.3403,-118.3883,2016-07-24,15.2,335.6,34.69692935669395
199195,199195,34.368,-118.3002,2016-07-25,20.6,303.6,35.508772195546534
199196,199196,34.3576,-118.4474,2016-07-25,129.6,332.1,38.795135142930704
199197,199197,34.3701,-118.4732,2016-07-25,18.6,304.3,41.1821415718115
199198,199198,34.3864,-118.4452,2016-07-25,46.6,313.3,41.53673945081211
199199,199199,34.3555,-118.2724,2016-07-25,55.3,314.7,33.839159262239946
199200,199200,34.3721,-118.4449,2016-07-25,106.8,327.8,40.107521131113224
199201,199201,34.3597,-118.4181,2016-07-25,45.2,313.0,37.77873256706766
199202,199202,34.3759,-118.4501,2016-07-25,70.3,320.4,40.70365904194002
199203,199203,34.3535,-118.3011,2016-07-25,20.1,303.4,33.926985648711636
199204,199204,34.3902,-118.4507,2016-07-25,33.8,309.3,42.14134618040619
199249,199249,34.3601,-118.4095,2016-07-25,36.0,307.7,37.49025908602876
199250,199250,34.376999999999995,-118.4432,2016-07-25,46.0,311.3,40.52053764027032
199251,199251,34.3622,-118.4401,2016-07-25,75.9,318.8,38.92752380737255
199402,199402,34.3611,-118.4311,2016-07-25,59.5,355.7,38.44092308144607
199403,199403,34.3825,-118.4509,2016-07-25,104.1,369.1,41.387939254291354
199404,199404,34.3749,-118.4639,2016-07-25,41.2,346.2,41.21410466077935
199405,199405,34.3734,-118.4525,2016-07-25,209.6,392.8,40.562082894451805
199406,199406,34.3642,-118.4538,2016-07-25,304.4,407.5,39.72226201896746
199407,199407,34.355,-118.4553,2016-07-25,36.5,344.1,38.90081630290874
199408,199408,34.4166,-118.2991,2016-07-25,291.1,407.4,40.851058765120996
199409,199409,34.4152,-118.2881,2016-07-25,76.2,363.6,40.582345102709525
199410,199410,34.3505,-118.4214,2016-07-25,28.8,341.9,36.988378379738165
199411,199411,34.352,-118.4326,2016-07-25,17.4,334.8,37.60295926357295
199412,199412,34.3536,-118.4441,2016-07-25,44.7,348.6,38.259175936945546
199413,199413,34.3596,-118.4198,2016-07-25,56.9,354.9,37.835357592978845
199414,199414,34.3627,-118.4424,2016-07-25,296.0,406.6,39.07528659545043
199415,199415,34.3718,-118.4413,2016-07-25,18.1,334.7,39.926105319768965
199420,199420,34.3656,-118.2576,2016-07-25,37.7,346.7,34.882870794460004
199423,199423,34.3671,-118.2688,2016-07-25,63.5,358.1,35.102287624028655
199424,199424,34.3762,-118.2672,2016-07-25,15.6,334.5,36.10323068550326
199425,199425,34.4004,-118.3085,2016-07-25,57.8,356.1,39.18603996282067
199441,199441,34.351,-118.49799999999999,2016-07-25,81.9,325.5,40.64332219950919
199442,199442,34.3796,-118.4589,2016-07-25,331.6,345.4,41.448335503325154
199443,199443,34.3666,-118.2867,2016-07-25,90.3,327.2,35.193636268217574
199444,199444,34.3668,-118.5081,2016-07-25,87.5,325.7,42.61468175734798
199445,199445,34.3471,-118.4352,2016-07-25,138.0,332.2,37.2332926888222
199446,199446,34.3635,-118.4429,2016-07-25,233.3,339.4,39.17540873942389
199447,199447,34.4281,-118.2706,2016-07-25,82.8,328.7,41.88439508883315
199448,199448,34.3505,-118.4939,2016-07-25,99.1,327.3,40.38172895439818
199449,199449,34.3475,-118.4408,2016-07-25,166.8,334.6,37.51872591956489
199450,199450,34.3663,-118.5042,2016-07-25,110.8,328.0,42.36512881048338
199451,199451,34.3642,-118.4473,2016-07-25,250.0,340.4,39.43481355201468
199517,199517,34.3893,-118.325,2016-07-25,134.9,336.6,38.233884757805846
199518,199518,34.3925,-118.3314,2016-07-25,136.1,336.0,38.7013626054823
199519,199519,34.3569,-118.2755,2016-07-25,187.7,338.0,34.01774243596394
199520,199520,34.3599,-118.2818,2016-07-25,238.6,341.9,34.404402139487516
199553,199553,34.4336,-118.3402,2016-07-26,13.9,309.6,43.34105491922791
199554,199554,34.4365,-118.3248,2016-07-26,47.1,329.9,43.39117504378034
