,Dates,Temperature,Wind Speed,Precipitation,Pressure,Heat Index
259,2016-09-16,18,16,0.0,1012,25
260,2016-09-17,19,18,0.0,1013,25
261,2016-09-18,21,13,0.0,1013,27
262,2016-09-19,23,17,0.3,1014,27
263,2016-09-20,23,3,4.7,1014,25
264,2016-09-21,22,18,0.1,1012,26
265,2016-09-22,19,16,0.0,1011,25
266,2016-09-23,19,19,0.0,1014,25
267,2016-09-24,23,19,0.0,1015,27
268,2016-09-25,25,11,0.0,1014,31
269,2016-09-26,28,22,0.0,1013,31
270,2016-09-27,26,5,0.0,1011,29
271,2016-09-28,24,20,0.0,1013,28
272,2016-09-29,24,19,0.0,1016,28
273,2016-09-30,23,19,0.0,1015,28
274,2016-10-01,22,16,0.0,1014,26
275,2016-10-02,19,18,0.0,1014,25
276,2016-10-03,18,16,0.0,1013,24
277,2016-10-04,18,17,0.0,1011,25
278,2016-10-05,18,15,0.0,1012,25
279,2016-10-06,19,17,0.0,1012,25
280,2016-10-07,22,16,0.0,1012,27
281,2016-10-08,22,20,0.0,1012,27
282,2016-10-09,23,19,0.0,1014,27
283,2016-10-10,21,18,0.0,1014,26
284,2016-10-11,18,17,0.0,1017,24
285,2016-10-12,17,18,0.0,1016,21
286,2016-10-13,17,16,0.0,1015,24
287,2016-10-14,18,16,0.0,1014,24
288,2016-10-15,18,16,0.0,1013,24
289,2016-10-16,19,22,0.0,1014,25
290,2016-10-17,18,16,0.0,1012,21
291,2016-10-18,19,17,0.0,1012,25
292,2016-10-19,20,4,0.0,1014,28
293,2016-10-20,24,13,0.0,1013,28
294,2016-10-21,23,15,0.0,1011,27
295,2016-10-22,21,14,0.0,1011,26
296,2016-10-23,21,8,1.2,1015,26
297,2016-10-24,19,10,2.2,1017,25
298,2016-10-25,18,18,0.0,1017,24
299,2016-10-26,19,18,0.0,1016,24
300,2016-10-27,20,15,0.0,1012,25
301,2016-10-28,20,14,0.0,1012,25
302,2016-10-29,21,19,0.0,1015,26
303,2016-10-30,19,17,0.0,1016,24
304,2016-10-31,17,14,0.0,1016,18
305,2016-11-01,16,16,0.0,1015,20
306,2016-11-02,18,21,0.0,1016,25
307,2016-11-03,20,13,0.0,1017,25
308,2016-11-04,19,13,0.0,1018,25
309,2016-11-05,19,14,0.0,1016,25
310,2016-11-06,18,10,0.0,1017,25
311,2016-11-07,18,12,0.0,1018,25
312,2016-11-08,22,12,0.0,1017,27
313,2016-11-09,24,22,0.0,1015,28
314,2016-11-10,23,3,0.0,1016,28
315,2016-11-11,21,14,0.0,1017,26
316,2016-11-12,21,17,0.0,1017,25
317,2016-11-13,22,15,0.0,1018,26
318,2016-11-14,21,14,0.0,1018,26
319,2016-11-15,19,15,0.0,1015,25
320,2016-11-16,17,16,0.0,1011,20
321,2016-11-17,17,10,0.0,1015,24
322,2016-11-18,17,9,0.0,1018,24
323,2016-11-19,17,12,0.0,1017,23
324,2016-11-20,16,13,0.0,1014,18
325,2016-11-21,15,23,1.0,1015,17
326,2016-11-22,15,13,0.0,1019,19
327,2016-11-23,15,18,0.0,1019,20
328,2016-11-24,17,10,0.0,1019,24
329,2016-11-25,17,10,0.0,1018,23
330,2016-11-26,14,17,0.0,1014,16
331,2016-11-27,14,32,0.6,1016,15
332,2016-11-28,13,17,0.1,1012,15
333,2016-11-29,14,1,0.0,1016,24
334,2016-11-30,14,10,0.0,1016,19
335,2016-12-01,13,11,0.0,1014,16
336,2016-12-02,13,11,0.0,1015,19
337,2016-12-03,13,15,0.0,1018,19
338,2016-12-04,15,11,0.0,1016,23
339,2016-12-05,13,13,0.0,1013,18
340,2016-12-06,14,13,0.0,1014,16
341,2016-12-07,13,13,0.0,1018,16
342,2016-12-08,13,16,0.0,1022,18
343,2016-12-09,14,15,0.0,1022,17
344,2016-12-10,14,8,0.0,1019,18
345,2016-12-11,15,10,0.0,1018,18
346,2016-12-12,14,10,0.0,1017,18
347,2016-12-13,15,12,0.0,1018,20
348,2016-12-14,15,15,0.0,1017,20
349,2016-12-15,15,15,0.0,1015,18
350,2016-12-16,14,30,7.1,1011,15
351,2016-12-17,11,7,0.0,1020,16
352,2016-12-18,11,8,0.0,1021,18
353,2016-12-19,13,10,0.0,1023,22
354,2016-12-20,17,7,0.0,1021,23
355,2016-12-21,17,7,2.3,1016,19
356,2016-12-22,15,14,0.6,1014,15
357,2016-12-23,14,14,0.0,1016,16
358,2016-12-24,11,40,1.9,1009,12
359,2016-12-25,10,9,0.0,1019,14
360,2016-12-26,11,3,0.0,1022,16
361,2016-12-27,14,4,0.0,1021,24
362,2016-12-28,16,5,0.0,1020,25
363,2016-12-29,17,3,0.0,1019,24
364,2016-12-30,14,6,0.2,1015,17
365,2016-12-31,13,12,0.2,1013,14
366,2017-01-01,11,16,0.0,1013,13
367,2017-01-02,12,6,0.0,1018,13
368,2017-01-03,12,5,0.0,1020,15
369,2017-01-04,12,10,0.0,1018,16
370,2017-01-05,13,9,0.9,1014,14
371,2017-01-06,13,10,0.0,1019,17
372,2017-01-07,15,7,0.0,1021,21
373,2017-01-08,17,13,0.0,1021,24
374,2017-01-09,14,3,0.0,1020,16
375,2017-01-10,13,9,0.0,1018,16
376,2017-01-11,14,17,0.0,1016,15
377,2017-01-12,13,20,0.7,1014,15
378,2017-01-13,12,8,0.6,1016,14
379,2017-01-14,13,8,0.0,1016,17
380,2017-01-15,13,15,0.0,1016,15
381,2017-01-16,12,13,0.0,1017,16
382,2017-01-17,12,10,0.0,1019,18
383,2017-01-18,12,9,0.0,1019,16
384,2017-01-19,13,21,0.3,1014,15
385,2017-01-20,12,51,6.4,1001,13
386,2017-01-21,12,19,0.0,1014,14
387,2017-01-22,13,36,0.0,1017,15
388,2017-01-23,11,39,2.6,1012,12
389,2017-01-24,9,11,1.8,1017,12
390,2017-01-25,10,10,0.0,1024,15
391,2017-01-26,11,8,0.0,1026,17
392,2017-01-27,11,22,0.0,1030,16
393,2017-01-28,13,8,0.0,1028,23
394,2017-01-29,15,9,0.0,1024,23
395,2017-01-30,16,9,0.0,1020,24
396,2017-01-31,15,9,0.0,1019,21
397,2017-02-01,13,9,0.0,1018,20
398,2017-02-02,13,6,0.0,1019,19
399,2017-02-03,14,4,0.0,1018,17
400,2017-02-04,13,16,0.0,1018,17
401,2017-02-05,12,5,0.0,1016,15
402,2017-02-06,13,17,0.0,1018,14
403,2017-02-07,15,13,0.1,1021,16
404,2017-02-08,15,14,0.0,1020,20
405,2017-02-09,16,16,0.0,1016,21
406,2017-02-10,15,13,0.0,1016,18
407,2017-02-11,14,9,0.1,1018,16
408,2017-02-12,13,19,0.0,1017,18
409,2017-02-13,15,13,0.0,1017,19
