,Dates,Temperature,Wind Speed,Precipitation,Pressure,Heat Index
866,2018-05-16,18,15,0.0,1016,24
867,2018-05-17,17,15,0.0,1014,21
868,2018-05-18,17,16,0.0,1013,24
869,2018-05-19,17,15,0.0,1012,24
870,2018-05-20,17,15,0.0,1012,21
871,2018-05-21,16,11,0.0,1010,18
872,2018-05-22,17,17,0.0,1012,20
873,2018-05-23,17,13,0.0,1014,24
874,2018-05-24,17,14,0.0,1017,20
875,2018-05-25,17,18,0.0,1019,20
876,2018-05-26,17,16,0.0,1015,20
877,2018-05-27,18,16,0.0,1012,25
878,2018-05-28,18,13,0.0,1013,25
879,2018-05-29,18,14,0.0,1009,25
880,2018-05-30,18,13,0.0,1010,24
881,2018-05-31,18,13,0.0,1012,20
882,2018-06-01,19,17,0.0,1015,25
883,2018-06-02,21,16,0.0,1014,26
884,2018-06-03,21,13,0.0,1012,28
885,2018-06-04,20,12,0.0,1010,26
886,2018-06-05,19,14,0.0,1011,25
887,2018-06-06,19,13,0.0,1011,25
888,2018-06-07,19,14,0.0,1013,25
889,2018-06-08,22,14,0.0,1013,27
890,2018-06-09,22,16,0.0,1012,26
891,2018-06-10,22,17,0.0,1012,26
892,2018-06-11,23,14,0.0,1009,28
893,2018-06-12,22,14,0.0,1010,28
894,2018-06-13,22,14,0.0,1009,28
895,2018-06-14,22,8,0.0,1009,28
896,2018-06-15,21,13,0.0,1008,26
897,2018-06-16,18,17,0.0,1008,20
898,2018-06-17,17,14,0.1,1013,19
899,2018-06-18,19,18,0.0,1015,25
900,2018-06-19,20,15,0.0,1014,26
901,2018-06-20,21,14,0.0,1012,28
902,2018-06-21,21,13,0.0,1013,27
903,2018-06-22,21,14,0.0,1011,28
904,2018-06-23,20,15,0.0,1009,25
905,2018-06-24,20,14,0.0,1012,26
906,2018-06-25,21,15,0.0,1013,26
907,2018-06-26,21,14,0.0,1013,27
908,2018-06-27,22,14,0.0,1013,27
909,2018-06-28,21,13,0.0,1011,26
910,2018-06-29,20,15,0.0,1012,25
911,2018-06-30,21,16,0.0,1013,26
912,2018-07-01,21,15,0.0,1015,26
913,2018-07-02,21,16,0.0,1014,26
914,2018-07-03,21,13,0.0,1012,26
915,2018-07-04,22,13,0.0,1015,27
916,2018-07-05,26,13,0.0,1017,31
917,2018-07-06,34,12,0.0,1012,43
918,2018-07-07,31,13,0.5,1011,35
919,2018-07-08,29,14,0.0,1012,32
920,2018-07-09,28,10,0.0,1014,31
921,2018-07-10,26,15,0.0,1014,32
922,2018-07-11,26,15,0.0,1011,30
923,2018-07-12,25,14,0.3,1014,30
924,2018-07-13,25,14,0.0,1015,30
925,2018-07-14,25,14,0.0,1014,30
