,Unnamed: 0,Latitude,Longitude,Date,Fire Intensity,Brightness,dist
383800,383800,47.9354,-122.8209,2017-10-30,99.5,320.3,51.425378256436574
383801,383801,47.9114,-122.85,2017-10-30,54.3,307.6,51.192513300902306
383802,383802,47.9216,-122.8125,2017-10-30,61.6,309.9,49.902543221152534
383803,383803,47.9262,-122.853,2017-10-30,125.8,324.0,52.45360249478991
383804,383804,47.9121,-122.8454,2017-10-30,73.5,312.2,50.98579958427332
383805,383805,47.922,-122.8079,2017-10-30,53.7,306.9,49.688334562312924
383810,383810,47.9227,-122.8167,2017-10-30,37.6,301.7,50.2125314355395
383816,383816,47.9221,-122.8515,2017-10-30,46.4,306.1,52.0649156663208
384086,384086,48.0545,-121.8601,2017-10-30,11.3,301.7,61.03042688584515
384087,384087,48.0656,-121.8589,2017-10-30,18.6,307.8,62.08834439836399
384088,384088,48.0556,-121.854,2017-10-30,12.3,302.3,61.39523808735215
384089,384089,48.0575,-121.876,2017-10-30,12.1,302.5,60.622434149427406
384470,384470,48.062,-121.8626,2017-10-30,16.4,301.0,61.602586906188755
384876,384876,48.0618,-121.8679,2017-10-31,31.3,322.7,61.35852835939935
384877,384877,48.0589,-121.8525,2017-10-31,16.3,309.7,61.757878711291525
385204,385204,48.0605,-121.86399999999999,2017-10-31,24.8,322.0,61.40624400959363
391851,391851,47.9554,-122.8608,2017-11-27,8.6,300.4,55.1039938396321
391852,391852,47.9531,-122.7077,2017-11-27,12.6,307.7,47.41966774832192
399353,399353,48.3022,-122.6891,2017-12-20,13.8,309.7,81.59124225831059
399444,399444,48.2957,-122.6998,2017-12-20,8.7,301.2,81.1711674470128
400082,400082,47.8636,-122.926,2017-12-30,12.3,301.8,52.55201061816612
411668,411668,47.5694,-122.3687,2018-03-03,7.4,303.5,4.9774064057614416
415049,415049,47.973,-122.7259,2018-03-09,70.2,318.7,50.00724254096511
415935,415935,47.5713,-122.3639,2018-03-10,6.0,303.3,4.617542677129288
416001,416001,47.5675,-122.3732,2018-03-10,6.5,305.8,5.333600969277831
426934,426934,47.5696,-122.3773,2018-04-02,5.6,306.5,5.314707194462995
437746,437746,47.5732,-122.3735,2018-04-25,7.0,301.4,4.823202625282422
438174,438174,47.5668,-122.3735,2018-04-25,7.0,315.0,5.411481376095766
442643,442643,47.5683,-122.3744,2018-05-06,6.6,314.5,5.308007356374508
444624,444624,47.5703,-122.3737,2018-05-11,8.7,316.3,5.094351705300873
446549,446549,47.5713,-122.3703,2018-05-23,7.7,301.9,4.860240837464636
448738,448738,47.5699,-122.367,2018-06-03,5.2,300.1,4.865646476166071
453858,453858,47.5728,-122.376,2018-06-19,5.4,302.6,4.9722881026796095
458509,458509,47.0153,-123.0695,2018-07-02,11.6,306.8,86.09983436602829
460079,460079,47.03,-122.4709,2018-07-05,14.8,315.9,65.10182106586227
460080,460080,47.0263,-122.4526,2018-07-05,21.3,320.5,65.30696651383701
462680,462680,47.5699,-122.3642,2018-07-11,7.0,317.2,4.766068252890226
462731,462731,47.5714,-122.3682,2018-07-12,5.0,301.8,4.767140239818904
462931,462931,47.0138,-122.4456,2018-07-12,49.2,330.8,66.61684995173913
462932,462932,47.0172,-122.4505,2018-07-12,28.8,324.1,66.2890890127966
463184,463184,47.2704,-123.1339,2018-07-13,11.2,312.3,70.85926776064994
463213,463213,47.263000000000005,-123.1519,2018-07-13,36.0,318.2,72.44749102148778
463214,463214,47.2667,-123.1496,2018-07-13,36.2,318.8,72.08135412230992
463215,463215,47.27,-123.1234,2018-07-13,16.1,311.0,70.21464262061549
463274,463274,47.5678,-122.3746,2018-07-14,4.6,302.0,5.362648246923517
463615,463615,47.0115,-122.5977,2018-07-15,76.2,318.1,69.24114967728487
463704,463704,47.5709,-122.3729,2018-07-16,7.7,305.3,5.005348464163364
464062,464062,47.2418,-122.9816,2018-07-17,12.6,306.0,63.44794166624211
464262,464262,47.0395,-122.6639,2018-07-17,138.2,335.5,67.91943360551409
464263,464263,46.9664,-122.6238,2018-07-17,94.3,327.4,74.61505705212912
464264,464264,46.9652,-122.6293,2018-07-17,104.3,328.7,74.86476063783064
466709,466709,47.0046,-122.5869,2018-07-23,16.0,313.4,69.75119174901681
468035,468035,48.0541,-122.9921,2018-07-25,9.3,316.8,69.77214977422213
468037,468037,47.5692,-122.3694,2018-07-25,9.9,324.0,5.023260460199376
469742,469742,47.0221,-121.7165,2018-07-27,12.3,316.5,80.14820213252335
469743,469743,47.0314,-121.7147,2018-07-27,68.2,350.9,79.38686485970747
470045,470045,48.4481,-122.5916,2018-07-27,28.3,323.5,95.3696936558641
470046,470046,47.0246,-121.7158,2018-07-27,43.6,330.4,79.9524378892664
470649,470649,47.5714,-122.3673,2018-07-28,5.9,304.2,4.732395911344533
473211,473211,47.571000000000005,-122.3698,2018-07-30,7.4,308.0,4.868194227737163
474188,474188,47.0167,-121.7243,2018-07-30,9.8,317.4,80.29984116169796
479233,479233,47.5698,-122.3705,2018-08-04,6.7,301.4,5.009185407520821
479714,479714,46.8722,-123.0486,2018-08-04,22.3,313.9,97.98446971836825
481538,481538,48.2357,-121.9077,2018-08-06,16.3,315.9,76.7444485539604
481548,481548,47.571000000000005,-122.3682,2018-08-06,5.4,301.4,4.80520921065566
481564,481564,47.5792,-123.1432,2018-08-06,4.3,300.1,60.69632817625084
481565,481565,47.5811,-123.1303,2018-08-06,8.5,307.3,59.71801415433322
481576,481576,47.5763,-122.3639,2018-08-06,5.7,301.5,4.1338116079085765
481584,481584,47.5788,-123.1244,2018-08-06,16.6,315.5,59.290788314720395
481585,481585,47.5881,-123.1221,2018-08-06,8.4,305.3,59.065457329604506
481963,481963,47.5812,-123.1425,2018-08-06,14.1,314.4,60.631389096889976
481964,481964,47.5785,-123.1367,2018-08-06,28.9,324.9,60.21404032660476
481965,481965,47.5775,-123.12299999999999,2018-08-06,20.5,319.8,59.194778233350405
482413,482413,47.5768,-123.1448,2018-08-06,98.5,361.7,60.832219888968666
482418,482418,47.5786,-123.1299,2018-08-06,70.7,351.9,59.70406174175595
482966,482966,47.582,-123.1365,2018-08-07,26.0,313.5,60.17707949117036
482967,482967,47.5697,-123.1412,2018-08-07,69.6,329.1,60.61710720444281
483368,483368,47.5678,-123.1389,2018-08-07,42.4,315.1,60.461353350096985
483716,483716,47.5697,-122.3687,2018-08-08,6.3,304.5,4.948637992570379
483844,483844,47.5725,-123.1376,2018-08-08,9.5,304.6,60.3249162027932
483845,483845,47.5815,-123.1177,2018-08-08,8.1,303.4,58.77163004217514
484153,484153,47.5805,-123.1389,2018-08-08,6.6,310.9,60.365983804440845
484154,484154,47.5737,-123.1554,2018-08-08,23.7,328.0,61.648276967929945
484155,484155,47.5781,-123.1245,2018-08-08,8.7,314.0,59.30299087693317
484156,484156,47.5714,-123.1414,2018-08-08,19.7,325.3,60.61809713844638
484157,484157,47.5871,-123.1212,2018-08-08,18.6,325.0,59.002844279618145
484617,484617,47.5771,-123.1618,2018-08-08,68.1,354.8,62.103360643317124
484618,484618,47.57899999999999,-123.1488,2018-08-08,177.2,386.7,61.11709305749349
484619,484619,47.581,-123.1358,2018-08-08,19.6,327.9,60.130662555976784
484620,484620,47.5829,-123.1229,2018-08-08,86.2,362.2,59.15284204784652
484621,484621,47.5682,-123.1592,2018-08-08,46.0,344.6,61.976734705145105
484628,484628,47.574,-123.1199,2018-08-08,12.8,321.2,58.98827808776936
484629,484629,47.5701,-123.1461,2018-08-08,54.3,349.3,60.98046412267226
485015,485015,47.5908,-123.1253,2018-08-09,34.1,325.2,59.29331833032083
485016,485016,47.5908,-123.1134,2018-08-09,17.1,313.1,58.401261902633415
485017,485017,47.5941,-123.1307,2018-08-09,15.5,311.9,59.685596240254114
485251,485251,47.0385,-122.5683,2018-08-09,54.6,318.9,65.74032915923793
485253,485253,47.0477,-122.5578,2018-08-09,53.8,318.3,64.54407391895998
485800,485800,47.5943,-123.1275,2018-08-10,31.6,320.5,59.4449886085972
485801,485801,47.5909,-123.1443,2018-08-10,49.3,328.9,60.717230493317494
485802,485802,47.5951,-123.1333,2018-08-10,46.2,327.6,59.877187784397904
485803,485803,47.5916,-123.1505,2018-08-10,23.1,315.5,61.1792361604471
485845,485845,47.5944,-123.1189,2018-08-10,25.5,309.6,58.79986038824923
485848,485848,47.5957,-123.1385,2018-08-10,39.5,316.9,60.26517375457865
485849,485849,47.5963,-123.1457,2018-08-10,25.3,309.5,60.80321229792981
486143,486143,47.5852,-123.1318,2018-08-10,12.0,317.8,59.80696568784244
486144,486144,47.586999999999996,-123.1447,2018-08-10,9.7,314.8,60.764617187304324
486657,486657,47.5883,-123.1401,2018-08-10,60.8,344.9,60.41368030446752
486658,486658,47.5858,-123.154,2018-08-10,5.3,307.0,61.46757818990341
486686,486686,47.9028,-122.7776,2018-08-10,6.3,310.5,46.58028210320099
487086,487086,47.5936,-123.1517,2018-08-11,15.2,310.5,61.26180331709838
487087,487087,47.5955,-123.1345,2018-08-11,10.0,304.5,59.965882856661544
489335,489335,47.5734,-122.3712,2018-08-13,8.1,304.9,4.704141390285347
489406,489406,47.5715,-122.3641,2018-08-13,7.4,303.3,4.604931611473553
489700,489700,47.5933,-123.1432,2018-08-13,11.0,306.1,60.62558614836327
491103,491103,47.5932,-123.1444,2018-08-15,112.3,366.6,60.71591289903621
491105,491105,47.5675,-122.3717,2018-08-15,6.7,305.1,5.2742593485238976
491107,491107,47.5888,-123.1715,2018-08-15,3.9,302.1,62.76509893945931
491108,491108,47.591,-123.1576,2018-08-15,376.5,414.4,61.71387749424333
491110,491110,47.5822,-123.1533,2018-08-15,16.5,318.2,61.434636845739924
491111,491111,47.5844,-123.1401,2018-08-15,3.8,301.8,60.43322696055277
491177,491177,47.595,-123.1575,2018-08-15,55.8,338.1,61.69198254249171
491178,491178,47.5932,-123.1407,2018-08-15,24.9,320.1,60.43851313676346
491864,491864,47.583999999999996,-123.1586,2018-08-15,4.1,307.7,61.82171580626985
492087,492087,47.5835,-123.1886,2018-08-16,45.5,301.1,64.0725515998783
492289,492289,47.5925,-123.1534,2018-08-16,20.6,310.3,61.39322214951014
495152,495152,47.574,-122.3691,2018-08-19,7.1,314.5,4.559892698066115
496504,496504,47.5828,-123.134,2018-08-20,29.9,316.4,59.98509188935781
496505,496505,47.577,-123.1648,2018-08-20,30.8,316.7,62.32872708260395
496506,496506,47.5882,-123.1587,2018-08-20,157.8,352.4,61.80831366275869
496848,496848,47.5804,-123.1754,2018-08-20,12.1,312.6,63.101071369138765
496849,496849,47.5821,-123.1575,2018-08-20,21.2,319.2,61.74990713403757
496850,496850,47.57,-123.1718,2018-08-20,14.6,314.5,62.904737510227115
496851,496851,47.5719,-123.1516,2018-08-20,17.8,316.9,61.37759928312395
497409,497409,47.5704,-123.1538,2018-08-21,10.1,309.3,61.554274059078566
497703,497703,47.5672,-123.1818,2018-08-21,26.1,315.1,63.67637262926507
497704,497704,47.5721,-123.1596,2018-08-21,33.8,318.8,61.97489654124081
498014,498014,47.5904,-123.1729,2018-08-22,6.5,307.6,62.86328551224141
498015,498015,47.5855,-123.1435,2018-08-22,4.7,304.6,60.682202001865214
498016,498016,47.5727,-123.1669,2018-08-22,20.6,323.9,62.516797260804175
498021,498021,47.5674,-122.3731,2018-08-22,5.2,302.9,5.339000908665855
498143,498143,47.5722,-123.1528,2018-08-22,5.7,303.8,61.465078694149106
498144,498144,47.5739,-123.1662,2018-08-22,8.9,308.2,62.45542620179395
498155,498155,47.5747,-122.3616,2018-08-22,6.2,301.8,4.202589285763044
498440,498440,47.5861,-123.171,2018-08-22,57.5,338.7,62.74018431302081
498443,498443,47.5833,-123.1563,2018-08-22,57.0,338.5,61.65319460465957
498930,498930,47.5766,-123.176,2018-08-22,12.8,318.1,63.17027899654664
498933,498933,47.5801,-123.1469,2018-08-22,7.1,312.5,60.967779730612776
498935,498935,47.5784,-123.1614,2018-08-22,11.5,316.4,62.06479150542066
499094,499094,47.5643,-123.184,2018-08-23,49.0,305.1,63.86650167488106
499106,499106,47.5712,-123.1902,2018-08-23,61.8,307.3,64.27262401804452
502952,502952,47.5665,-122.369,2018-08-28,6.8,314.4,5.269109082734446
502953,502953,47.5678,-123.1951,2018-08-28,8.2,307.1,64.66660876038269
502954,502954,47.5662,-123.1795,2018-08-28,36.4,329.4,63.512920096345034
503116,503116,47.5646,-123.1991,2018-08-28,44.5,326.0,64.99341909012723
503117,503117,47.5687,-123.1791,2018-08-28,37.1,322.6,63.461718868917146
503218,503218,47.5685,-123.1854,2018-08-29,12.3,311.8,63.934864881857926
503638,503638,47.5639,-123.1932,2018-08-29,14.0,311.6,64.55832689768673
503639,503639,47.5656,-123.177,2018-08-29,6.5,302.6,63.33117252808244
504745,504745,47.5726,-122.3698,2018-09-02,7.5,300.5,4.71862404066156
504829,504829,47.5817,-123.1372,2018-09-02,4.7,303.1,60.231309362112505
505488,505488,47.5704,-122.3669,2018-09-04,8.2,314.1,4.813547987030391
505489,505489,47.0197,-121.7025,2018-09-04,9.5,309.5,80.98346367319172
505491,505491,47.0199,-122.4575,2018-09-04,22.8,327.1,66.06299010439159
505708,505708,47.0136,-121.7085,2018-09-04,19.6,317.8,81.27034447049517
505709,505709,47.0116,-122.4589,2018-09-04,28.2,326.4,66.99200055075103
505710,505710,47.0143,-121.7129,2018-09-04,16.8,315.8,81.01417598513899
505717,505717,47.5818,-123.1488,2018-09-04,7.9,303.8,61.09980929455773
505833,505833,47.5694,-122.3716,2018-09-05,6.1,300.2,5.090821624626471
506380,506380,47.5867,-123.1656,2018-09-06,20.6,300.4,62.33253076327581
506381,506381,47.5874,-123.1951,2018-09-06,23.6,300.5,64.54039475763729
506445,506445,47.7329,-121.0149,2018-09-06,23.7,322.5,99.85956475573536
506677,506677,47.7309,-121.0156,2018-09-06,50.5,331.5,99.77880591291628
506679,506679,47.7243,-121.0288,2018-09-06,14.2,310.3,98.7067944457322
506864,506864,47.5776,-123.1838,2018-09-07,7.3,304.5,63.74788231576987
506866,506866,47.5864,-123.1871,2018-09-07,5.9,302.3,63.94543468936354
506912,506912,47.0145,-121.7005,2018-09-07,10.6,306.8,81.54134836063366
507103,507103,46.9084,-122.7152,2018-09-07,14.3,315.1,82.93753712719155
507252,507252,47.0109,-121.7087,2018-09-07,14.8,314.9,81.5068044121312
511665,511665,47.5711,-122.3627,2018-09-18,5.9,307.4,4.596077305226412
511719,511719,47.0058,-122.4389,2018-09-18,17.1,321.5,67.43938937990222
511720,511720,47.0037,-122.4257,2018-09-18,14.7,318.8,67.56355490038273
512027,512027,47.0135,-122.4368,2018-09-18,17.8,320.5,66.57029005597772
512520,512520,46.9039,-122.7272,2018-09-19,19.6,301.5,83.72369155414029
517301,517301,47.2623,-123.1903,2018-10-04,7.0,303.7,74.95387161927194
517305,517305,47.2643,-123.2033,2018-10-04,23.9,324.3,75.68140129759288
517354,517354,47.2642,-123.21,2018-10-04,10.6,308.4,76.1225004248791
517356,517356,47.2665,-123.1962,2018-10-04,8.3,305.1,75.09564140585232
518877,518877,47.5684,-122.3694,2018-10-13,5.9,305.5,5.099949053084868
518882,518882,46.9117,-122.9576,2018-10-13,24.2,325.2,90.58831662025845
518883,518883,46.9099,-122.9446,2018-10-13,8.6,307.3,90.25583460388454
518884,518884,46.8243,-122.929,2018-10-13,4.8,300.9,98.03927263982415
518928,518928,46.8195,-122.9299,2018-10-13,7.5,303.4,98.54620004098034
518937,518937,47.5654,-122.3659,2018-10-13,5.3,303.7,5.270865446012045
518941,518941,46.9092,-122.9558,2018-10-13,11.8,308.8,90.75652916613562
519235,519235,47.568000000000005,-122.3702,2018-10-15,5.6,301.5,5.168698798376235
519971,519971,47.0034,-122.4814,2018-10-18,18.9,316.2,68.14939378296341
521146,521146,48.0666,-123.389,2018-10-22,11.3,307.4,93.76735611633849
521148,521148,48.056999999999995,-123.3905,2018-10-22,6.0,300.2,93.29154728560778
524610,524610,47.9621,-122.7201,2018-11-05,18.6,317.9,48.77298822034337
527999,527999,47.5685,-122.3722,2018-11-19,6.4,300.7,5.199479949459601
529219,529219,46.8733,-122.0122,2018-11-30,8.6,300.6,85.28354862710107
529297,529297,47.9065,-122.666,2018-11-30,25.1,319.7,41.403824820866596
529658,529658,46.8604,-122.0358,2018-12-05,9.6,300.1,86.17560727051534
529706,529706,46.8592,-122.0358,2018-12-05,25.8,315.2,86.30448096589943
529707,529707,46.8564,-122.021,2018-12-05,12.1,300.6,86.90375678373194
529861,529861,46.8629,-122.0406,2018-12-05,23.1,319.6,85.81247721267805
529862,529862,46.8646,-122.0274,2018-12-05,12.0,305.9,85.89414167436139
530040,530040,47.0298,-122.1495,2018-12-07,15.4,310.1,65.820634985381
530314,530314,47.3185,-123.4736,2018-12-12,11.0,304.3,91.4635348690393
531185,531185,48.0348,-122.9023,2019-01-02,11.8,301.2,63.62020026790698
542397,542397,46.9345,-122.3888,2019-03-20,20.3,325.6,75.02400998037342
542399,542399,46.9275,-122.3731,2019-03-20,22.0,327.5,75.74747329295276
542400,542400,46.9256,-122.38600000000001,2019-03-20,31.0,334.3,76.00158871129929
542402,542402,46.9364,-122.3758,2019-03-20,11.2,316.5,74.76631564684008
543818,543818,47.5691,-122.3679,2019-03-22,8.1,311.7,4.976345088041504
548501,548501,47.5666,-122.3671,2019-03-31,5.7,308.5,5.192074618319992
554213,554213,47.5689,-122.3725,2019-04-12,5.7,307.5,5.174068277585133
560927,560927,47.5673,-122.3667,2019-05-07,6.5,312.9,5.109152397807449
566460,566460,47.5701,-122.3699,2019-06-10,8.2,318.0,4.957091842327144
566461,566461,47.5393,-122.8806,2019-06-10,5.2,309.0,41.63684670335029
566528,566528,47.5355,-122.8926,2019-06-10,23.6,323.7,42.60183398044222
566529,566529,47.5382,-122.8777,2019-06-10,15.5,317.2,41.446117573121654
574189,574189,47.5675,-122.3668,2019-07-01,4.8,301.4,5.09293431261711
574298,574298,47.037,-122.5186,2019-07-01,26.5,328.6,65.0020773726932
593466,593466,47.0129,-122.4322,2019-07-19,14.2,320.2,66.5975789427221
595141,595141,47.012,-122.4536,2019-07-22,39.0,322.3,66.89339677277738
599364,599364,47.0238,-122.4573,2019-07-25,57.1,311.2,65.63130648636594
599365,599365,47.0111,-122.6073,2019-07-25,80.7,314.2,69.49416676325029
600682,600682,47.0136,-122.5892,2019-07-29,69.6,314.5,68.83609052283214
601942,601942,47.0149,-122.6493,2019-08-03,54.3,313.1,70.09635279523482
602116,602116,47.5736,-122.3704,2019-08-04,6.4,317.2,4.651589827949791
602171,602171,47.5665,-122.3713,2019-08-04,7.6,320.0,5.354362502114387
602368,602368,47.012,-122.5976,2019-08-05,65.6,317.7,69.18567438336777
603757,603757,47.573,-122.3708,2019-08-11,6.9,300.6,4.723584589368386
604695,604695,47.0091,-122.4658,2019-08-15,27.4,322.9,67.34156791453223
606475,606475,46.9166,-122.7121,2019-08-20,14.0,321.7,82.00010648103064
606476,606476,46.9146,-122.6992,2019-08-20,19.4,326.6,81.87704689677082
606579,606579,46.91,-122.7121,2019-08-20,19.3,323.0,82.68961298133118
610208,610208,47.5704,-122.368,2019-09-03,4.9,300.8,4.8548880734714555
610533,610533,46.8949,-122.8662,2019-09-03,3.0,308.0,88.87607398536727
611608,611608,47.7903,-123.5009,2019-09-06,7.4,300.1,89.59062129151779
611621,611621,47.7938,-123.4925,2019-09-06,6.9,300.7,89.06492615319901
612124,612124,47.7884,-123.4884,2019-09-06,18.4,310.1,88.63288116541759
618731,618731,47.5743,-122.3666,2019-09-30,4.4,303.4,4.429630753241857
620670,620670,48.1139,-122.3266,2019-10-05,8.5,304.7,56.273358470715785
622830,622830,47.5666,-122.3701,2019-10-14,4.1,301.5,5.299681726453486
623041,623041,47.5658,-122.3681,2019-10-14,5.5,304.8,5.30570512074412
625142,625142,47.8462,-122.7009,2019-10-23,14.4,305.5,38.08803354419296
625845,625845,47.0001,-122.4859,2019-10-23,20.6,320.2,68.5671529275105
625846,625846,47.0022,-122.4726,2019-10-23,16.2,315.8,68.17707098451675
626327,626327,46.9985,-122.4861,2019-10-24,45.4,316.4,68.74518831846596
627278,627278,47.0059,-122.4893,2019-10-28,23.4,319.9,67.97431387712864
627279,627279,47.0076,-122.4749,2019-10-28,13.8,309.9,67.61021451360372
627404,627404,46.9968,-122.4787,2019-10-29,28.6,300.6,68.84172467444147
627405,627405,47.0049,-122.476,2019-10-29,32.1,302.2,67.91984676724138
630357,630357,46.7603,-122.2143,2019-11-13,35.4,320.9,94.73261677431682
630358,630358,46.7641,-122.2331,2019-11-13,52.9,329.9,94.18484284695772
630361,630361,46.7569,-122.2295,2019-11-13,104.6,348.3,95.00556551532716
630363,630363,46.7537,-122.2372,2019-11-13,13.1,304.3,95.31326786760947
630364,630364,46.7501,-122.2194,2019-11-13,10.3,301.6,95.82603349664433
631202,631202,47.5689,-122.3707,2019-11-17,6.9,303.5,5.102238611180838
632782,632782,47.0074,-122.4831,2019-11-20,11.9,303.4,67.73131200646706
636373,636373,46.8651,-122.0075,2019-12-05,15.9,303.9,86.2596189379152
636422,636422,47.3175,-123.524,2019-12-06,22.9,311.3,95.05866159349974
636773,636773,47.0807,-121.6728,2019-12-09,30.4,303.0,77.02093617998668
637108,637108,46.8784,-122.01,2019-12-13,26.4,301.9,84.78774453851693
638000,638000,46.8159,-122.2131,2019-12-24,10.5,301.5,88.58798212836376
644921,644921,47.5705,-122.3682,2020-02-19,7.3,302.0,4.852949088656076
645083,645083,47.6776,-122.9469,2020-02-20,43.1,301.5,46.492667034566196
645105,645105,47.681999999999995,-122.9809,2020-02-20,34.3,303.8,49.08458823236611
645106,645106,47.6836,-122.9506,2020-02-20,32.4,303.1,46.878568962654704
651896,651896,47.5692,-122.3686,2020-03-08,5.7,300.4,4.992844423593633
656455,656455,47.5693,-122.3695,2020-03-29,5.5,302.9,5.017549701671851
657024,657024,47.5664,-122.3698,2020-03-29,5.9,305.6,5.307978471285742
663655,663655,46.9264,-122.3871,2020-04-14,4.2,303.5,75.9169583622188
664349,664349,46.873000000000005,-122.3632,2020-04-16,5.2,305.5,81.78277502139797
666828,666828,47.5698,-122.369,2020-04-25,6.8,305.9,4.9505619247561565
666876,666876,47.5711,-122.3731,2020-04-25,5.8,306.7,4.995545573507528
673113,673113,47.5715,-122.3697,2020-05-30,5.7,301.0,4.817207927653535
683414,1860,47.568999999999996,-122.37299999999999,2020-07-12,7.4,317.3,5.185153906617495
684990,3436,47.571000000000005,-122.366,2020-07-19,4.9,302.1,4.722215932531706
685422,3868,47.05,-122.571,2020-07-20,34.6,316.5,64.56390171663632
685427,3873,47.015,-122.618,2020-07-20,57.2,313.8,69.32362170754924
685526,3972,47.57,-122.37100000000001,2020-07-21,7.4,304.5,5.010344186557692
685640,4086,47.571000000000005,-122.367,2020-07-21,8.2,320.8,4.759410132177916
686791,5237,47.568000000000005,-122.37,2020-07-28,6.8,305.5,5.16108580318564
687067,5513,47.006,-122.609,2020-07-29,53.4,316.6,70.0743057765157
687816,6262,47.571000000000005,-122.36399999999999,2020-08-02,5.5,300.8,4.650566217936454
688851,7297,47.015,-122.61399999999999,2020-08-05,64.7,314.7,69.23140390400017
688852,7298,47.01,-122.62100000000001,2020-08-05,58.1,313.1,69.9227277179097
690520,8966,47.65,-121.902,2020-08-11,5.4,304.0,32.804700234715824
690593,9039,47.007,-122.50299999999999,2020-08-11,9.6,314.9,68.03837570662246
690594,9040,47.005,-122.51700000000001,2020-08-11,8.9,314.1,68.46068338964021
691099,9545,47.43899999999999,-122.661,2020-08-13,2.5,305.7,30.86077822896584
691159,9605,47.068999999999996,-122.463,2020-08-13,8.5,312.9,60.72366331405419
691160,9606,47.067,-122.476,2020-08-13,6.2,308.9,61.10593420147897
691777,10223,47.568999999999996,-122.369,2020-08-15,8.5,320.1,5.027177988776658
691962,10408,47.567,-122.369,2020-08-15,7.0,319.4,5.220434852732599
692126,10572,47.571000000000005,-122.37200000000001,2020-08-16,6.8,302.9,4.958237727858396
692144,10590,47.553999999999995,-122.824,2020-08-16,18.8,316.0,37.16575944545681
693203,11649,47.567,-122.368,2020-08-18,5.7,304.5,5.18437453825284
696200,14646,46.997,-122.479,2020-08-20,5.7,300.2,68.8233156778132
698064,16510,47.566,-122.365,2020-08-22,5.4,313.7,5.181406534002907
699461,17907,46.942,-122.772,2020-08-24,4.2,304.6,81.08427699813309
700697,19143,47.043,-122.491,2020-08-27,15.9,315.1,63.935067906269616
702628,21074,47.012,-122.44,2020-09-01,21.2,311.2,66.76418797437645
702629,21075,47.01,-122.413,2020-09-01,19.7,311.9,66.77538783101141
714301,32747,47.032,-122.223,2020-09-08,48.4,327.8,64.62564203477248
715388,33834,47.207,-122.194,2020-09-08,37.7,328.2,45.85299854366409
715389,33835,47.20399999999999,-122.178,2020-09-08,14.9,310.9,46.469710010808
715390,33836,47.198,-122.197,2020-09-08,136.1,364.4,46.77685171127939
715391,33837,47.195,-122.182,2020-09-08,35.9,327.0,47.36450853135752
715392,33838,47.199,-122.204,2020-09-08,53.4,336.5,46.553770397245344
715393,33839,47.196000000000005,-122.18799999999999,2020-09-08,71.8,344.4,47.148418546494405
715867,34313,47.201,-122.212,2020-09-08,30.1,310.3,46.211760842082825
716668,35114,47.198,-122.191,2020-09-08,60.0,320.9,46.8793650430961
716669,35115,47.196999999999996,-122.198,2020-09-08,70.0,322.5,46.86868006520803
717720,36166,46.86600000000001,-123.06,2020-09-08,35.5,320.0,99.03615898508673
717746,36192,46.881,-123.036,2020-09-08,29.6,318.2,96.64168867283799
717753,36199,46.879,-123.06200000000001,2020-09-08,176.7,353.6,97.91522139053966
717773,36219,47.195,-122.186,2020-09-08,12.9,312.6,47.29209442627808
717774,36220,47.193000000000005,-122.213,2020-09-08,60.1,327.9,47.069210515273845
721524,39970,46.878,-123.057,2020-09-09,12.3,319.8,97.796719638835
722675,41121,47.153999999999996,-121.84,2020-09-09,24.6,328.5,62.777631998830316
722676,41122,47.181999999999995,-122.198,2020-09-09,6.1,315.2,48.49783105798801
723569,42015,47.151,-121.833,2020-09-09,8.4,312.7,63.36028911365464
723570,42016,47.148,-121.84899999999999,2020-09-09,19.8,322.1,62.92007043060387
723571,42017,47.152,-121.84,2020-09-09,19.3,322.0,62.95713916141842
725378,43824,47.153999999999996,-121.845,2020-09-10,7.5,304.8,62.55465962425946
726623,45069,47.162,-121.84299999999999,2020-09-10,8.0,306.3,61.92689872061326
729454,47900,47.574,-122.368,2020-09-12,5.1,300.1,4.5143478837579405
744013,62459,47.568000000000005,-122.37,2020-09-21,6.8,301.9,5.16108580318564
